Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mutant_1	mutant_2	mutant_3	mutant_4	mutant_5	normal_1	normal_2	normal_3	normal_4	normal_5
253	GENE_0399	86.4453733597591	-0.252088626738994	0.182311886649432	-1.38273280679572	0.166746808649149	0.656692600613244	82.7021615237638	88.5455895979494	68.1362823684646	75.6830999053954	78.9465057338121	79.3165342270945	108.837065216513	86.2594661201776	110.893231741659	85.1337971627617
254	GENE_0840	125.086917119747	0.288046651823516	0.20817723591405	1.38366066087284	0.166462384515114	0.656692600613244	136.745158163055	110.341427037445	132.921600030283	157.890604975049	148.291409418917	116.991887984964	122.029436757908	160.077663088406	69.0950136236491	96.4849701177966
255	GENE_0389	75.3279701821495	0.289958468908404	0.210585330352287	1.37691675114945	0.168537987571697	0.658351513951942	91.7093276303124	108.979187197476	70.3702588395618	75.6830999053954	67.2112143409481	56.5130306368048	77.5051828056984	56.4004201555007	57.1526655899319	91.7553147198654
256	GENE_0725	304.356902663892	0.277700478229137	0.201544248714929	1.37786357090212	0.168245414166536	0.658351513951942	352.91714472022	377.340435671261	337.330447135677	355.580081452073	247.507963922222	370.804797511667	159.95750493942	238.872367717415	306.235924578889	297.02235899008
257	GENE_0254	105.4767652068	0.28136812776536	0.204894043824238	1.37323722307283	0.169678611357813	0.660228059758026	90.0716610654854	156.657581596372	100.528941199374	109.610006759538	123.753981961111	100.137124461707	93.9956472324427	117.777347971781	99.8039085674931	62.4314512526919
258	GENE_0778	418.333037183904	-0.239313105397741	0.175114763306352	-1.36660725160606	0.171748443028321	0.664012744049463	447.082972197773	350.095638871892	329.511529486837	321.653174597931	471.545345058715	489.779598852309	384.227821143143	392.314687258115	580.909929354383	416.209675017946
259	GENE_0855	292.49221435147	-0.311166211926647	0.227815144248541	-1.3658714961775	0.171979300708811	0.664012744049463	233.367485487848	313.315163192744	278.130070651601	219.220013519076	264.577478675478	389.642474390602	209.428898219653	240.531203604341	528.875412921758	247.833942851595
260	GENE_0892	69.9521000836834	-0.286178059882028	0.21019332967132	-1.36149924609656	0.173355971625671	0.66675373702181	64.6878293106668	44.9539147189589	70.3702588395618	61.9818490604531	72.5454377013408	59.4874006703209	75.8561363630239	79.6241225724716	63.1238396067905	106.890211993245
261	GENE_0218	193.25996314489	-0.215461771348108	0.159028993950205	-1.35485841918596	0.175462669681209	0.669625629544326	169.498489459595	170.279979996056	165.314258861193	163.762569622881	226.171070480651	185.402398755833	206.130805334304	216.478083243907	198.754792275435	230.807183419043
262	GENE_0273	110.950631541144	0.264149897092858	0.195257993443519	1.35282501081968	0.176111540570158	0.669625629544326	108.085993278582	167.55550031612	104.996894141568	100.475839529577	126.954515977346	114.017517951448	87.3994614617449	77.1358687420819	107.481132303454	115.403591709521
263	GENE_0413	284.906729859247	0.274658205280816	0.202692485222769	1.35504878229182	0.175402015270884	0.669625629544326	273.49031632611	378.70267551123	250.205364762886	283.159184128807	372.328790555411	261.744562949412	347.948799404305	160.077663088406	293.440551685621	227.969390180284
264	GENE_0002	490.699687115557	0.262053301325632	0.194950718858461	1.34420279576342	0.178882817855504	0.677586431270848	503.582468684305	602.110009266056	758.4350119375	355.580081452073	457.676364321694	495.728338919341	468.329189719539	507.603781399506	371.065813904782	386.885811550773
265	GENE_0074	197.079159401219	-0.229462146815269	0.171618074611034	-1.33705116629082	0.181205935798375	0.683795984144811	198.976487626481	179.815658875836	173.133176510033	204.213881641282	150.425098763074	200.274248923414	209.428898219653	243.019457434731	251.642333567611	159.862352450075
266	GENE_0050	108.23326568184	-0.289999084009983	0.219724744714775	-1.31982897231912	0.186892126142895	0.687103404937115	117.911992667544	153.933101916435	79.3061647239506	76.9879809382471	60.8101463084769	107.077321206578	115.43325098721	117.777347971781	125.39465435403	127.700695744143
267	GENE_0125	468.795601577893	-0.22710827779778	0.171341076697731	-1.3254747908374	0.185013725245031	0.687103404937115	351.279478155393	494.493061908548	484.772894228093	431.915621873895	401.133596701532	589.916723314015	384.227821143143	627.039965258214	452.103175562148	471.073677633948
268	GENE_0309	327.627954464225	0.264001234121425	0.199771093002906	1.32151869498749	0.186328473183814	0.687103404937115	285.772815562313	268.361248473785	474.720000108155	369.281332297016	388.331460636589	203.24861895693	341.352613633608	335.914267102615	250.78930870806	358.507879163185
269	GENE_0489	296.252006478338	-0.241031704036052	0.181301486042002	-1.3294524457467	0.183698744861926	0.687103404937115	267.758483349216	173.004459675993	316.107670660254	274.677457415271	324.320780311877	267.693303016444	349.59784584698	284.490354607893	363.388590168821	341.481119730633
270	GENE_0562	73.1817693084011	-0.263796946704102	0.199634704436058	-1.32139823809339	0.186368613225105	0.687103404937115	64.6878293106668	68.1119919984226	75.9552000173048	65.2440516425822	58.6764569643198	88.2396443276427	82.4523221337217	64.6945995901332	103.216008005698	60.5395890935194
271	GENE_0606	19.015291159851	-0.412009598093926	0.310505101733707	-1.32690121931481	0.184541360982703	0.687103404937115	8.18833282413503	16.3468780796214	26.8077176531664	18.268334459923	11.735291392864	14.8718501675802	29.6828359681398	22.3942844735076	23.8846960674342	17.9726905121386
272	GENE_0958	491.663039176637	0.227260692350548	0.170799976026492	1.33056630122301	0.183331756954258	0.687103404937115	457.727804869148	550.344895347254	592.003764840758	551.964676896246	498.216461860679	515.557472476114	493.064886359655	308.543474968327	412.864032022792	536.342922125399
273	GENE_0120	189.601440235139	-0.278461805011143	0.212888433923293	-1.3080175370705	0.190867361124515	0.699147842946943	140.839324575123	155.295341756404	218.929694167526	125.921019670184	214.435779087787	232.99231929209	295.179313238724	165.054170749186	154.397499578771	192.969940235593
274	GENE_0946	304.318526784233	0.226308292112235	0.173387447686838	1.30521727571063	0.191818873211472	0.70006888033384	346.366478460912	336.473240472208	277.013082416053	274.025016898845	407.534664734003	311.317396841346	285.285034582677	315.178818516033	286.616352809211	203.375182111042
275	GENE_0236	311.366229503802	-0.26073652060797	0.201063686007472	-1.29678573881451	0.194704918942585	0.705452604864438	262.845483654735	344.646679512018	175.36715298113	360.79960558348	273.112236052107	257.778736238057	311.669777665468	330.108341498372	435.042678371124	362.29160348153
276	GENE_0701	300.040808621805	-0.234740510088767	0.180747551988699	-1.29872027314342	0.194039944078629	0.705452604864438	320.982646706093	241.116451674416	231.21656475856	343.183711639983	240.040051217672	345.026923887861	298.477406124072	267.901995738628	423.953355196958	288.508979273803
277	GENE_0535	49.1314339613072	0.317654671770368	0.245966743370168	1.29145374459145	0.196546384609398	0.709553735051978	50.7676635096372	40.8671951990536	58.0833882485272	52.8476818304916	72.5454377013408	40.6497237913859	23.0866501974421	62.2063457597434	57.1526655899319	33.1075877855184
278	GENE_0179	128.211313064595	0.303894809619697	0.23723786349788	1.28097094257643	0.200203872554541	0.720157814944391	212.077820145097	121.239345757192	156.378352976804	84.1648266189311	132.288739337739	125.914998085513	158.308458496746	83.7712122897878	122.835579775376	85.1337971627617
279	GENE_0052	45.3358194671643	0.335960648934441	0.263958236269061	1.27277956423374	0.20309627479803	0.727943637268926	58.1371630513587	24.5203171194321	55.84941177743	58.0672059618982	56.5427676201627	35.6924404021925	29.6828359681398	38.1532253993093	67.3889639045466	29.3238634671735
280	GENE_0346	111.732062404123	0.24207352996923	0.192545313681948	1.25722888467229	0.208670766789617	0.745252738534347	121.187325797199	110.341427037445	125.102682381443	135.707627416571	114.152379912404	113.02606127361	79.1542292483728	83.7712122897878	145.014226123708	89.8634525606929
281	GENE_0094	23.8951834426003	0.341817838495103	0.273312300874832	1.2506493026512	0.21106245450825	0.749309920351259	25.3838317548186	28.6070366393375	25.6907294176178	22.182977558478	33.0721848344348	31.7266136908378	13.1923715413955	16.5883588692649	17.9135220505757	24.5942080692423
282	GENE_0579	47.0853912108406	0.269291559509968	0.215436007725314	1.2499839852831	0.211305397539055	0.749309920351259	45.8546638151562	49.0406342388643	45.7965176574926	61.9818490604531	55.4759229480842	52.5472039254501	29.6828359681398	38.1532253993093	46.9163672753173	45.4046918201396
283	GENE_0957	24.8019238271517	-0.343030854428234	0.277268081253418	-1.23718118896892	0.216019823509577	0.763320931129249	17.1954989306836	21.7958374394952	24.5737411820692	29.359823239162	16.0026700811781	19.8291335567736	29.6828359681398	38.1532253993093	31.5619198033952	19.8645526713111
284	GENE_0863	511.083597609023	-0.172665435495734	0.140276294456154	-1.23089532814615	0.21836201515971	0.7688803350694	468.372637540524	501.30426110839	492.591811876933	452.141277883095	487.548015139894	537.369519388565	606.849090904191	461.156376565565	611.618824298227	491.884161384845
285	GENE_0083	31.9711985209517	-0.299917106859091	0.248007072691835	-1.20930868464287	0.226544275589295	0.775836560237312	24.5649984724051	34.0559959992113	33.509647066458	22.182977558478	30.9384954902777	48.5813772140954	28.0337895254654	36.4943895123828	27.2967955056391	34.0535188651047
286	GENE_0191	25.204322954214	0.333495544606119	0.272574410019949	1.22350276602162	0.221139860099165	0.775836560237312	21.2896653427511	32.6937561592428	26.8077176531664	24.7927396241813	35.2058741785919	18.8376768789349	28.0337895254654	28.2002100777504	23.8846960674342	12.2971040346211
287	GENE_0313	18.8235317205296	0.360846009671437	0.296944159376825	1.21519820571221	0.224290504618877	0.775836560237312	22.1084986251646	20.4335975995268	16.754823533229	30.0122637555878	14.9358254090996	21.812046912451	18.1395108694188	13.2706870954119	12.7953728932683	17.9726905121386
288	GENE_0318	21.1734440021314	0.356650479459901	0.292477590877985	1.21941130050093	0.2226881229675	0.775836560237312	31.1156647317131	20.4335975995268	29.0416941242636	17.6158939434972	20.2700487694923	17.8462202010963	23.0866501974421	25.7119562473606	16.2074723314732	10.4052418754487
289	GENE_0412	317.57996079121	0.229863800436051	0.190024376432596	1.2096542809474	0.226411580058066	0.775836560237312	304.605981057823	305.141724152933	318.341647131351	483.458422671534	301.917042198227	287.522436573218	250.655059286514	360.796805406512	220.933438623767	342.427050810219
290	GENE_0612	128.106431637573	0.251134689154705	0.207430333305764	1.21069414078663	0.226012648818137	0.775836560237312	195.701154496827	119.877105917224	98.2949647282768	133.750305867294	147.224564746839	114.017517951448	118.731343872559	146.806975992995	82.7434113764686	123.916971425798
291	GENE_0755	109.002769587798	-0.25109090347348	0.205559419898106	-1.22150035059422	0.221896632950774	0.775836560237312	96.6223273247934	92.6323091178547	98.2949647282768	73.0733378396921	139.756652042289	153.675785064996	84.1013685763961	110.312586480612	127.100704073132	114.457660629935
292	GENE_0838	84.5879751361839	0.228600711650904	0.187924230247782	1.21645149935955	0.223812976079963	0.775836560237312	104.810660148928	83.0966302380756	80.4231529594992	92.6465533324668	96.0160204870688	67.4190540930303	69.2599505923262	88.7477199505673	97.2448339888394	66.2151755710369
293	GENE_0136	30.1262994873302	-0.334153496908395	0.277801912072804	-1.20284808126455	0.229035114637195	0.776209426785478	25.3838317548186	28.6070366393375	17.8718117687776	37.8415499526977	24.5374274578065	29.7437003351604	14.8414179840699	51.4239124947212	34.1209943820489	36.8913121038634
294	GENE_0290	471.519649471045	-0.204758297405445	0.171060976618083	-1.19699011109118	0.231310409182072	0.776209426785478	338.99697891919	539.446976627507	454.61421186828	434.525383939598	426.737868831417	523.489125898824	428.752075095353	633.67530880592	526.316338343104	408.642226381256
295	GENE_0381	207.064871372815	-0.268600811206732	0.223332450052023	-1.20269495608078	0.229094386503656	0.776209426785478	193.244654649587	190.713577595583	207.75981181204	190.51263079634	157.893011467624	297.437003351604	191.289387350234	223.942844735076	306.235924578889	111.619867391176
296	GENE_0473	120.923950445311	0.242417299892831	0.202085879019713	1.19957565104875	0.230304187704123	0.776209426785478	121.187325797199	83.0966302380756	183.18607062997	122.658817088055	145.090875402682	122.940628051997	102.240879445815	89.5771378940306	113.452306320313	125.80883358497
297	GENE_0615	520.279259060726	-0.217264689941743	0.180203882961566	-1.20566042402139	0.227948450585258	0.776209426785478	474.923303799832	377.340435671261	622.16244720057	443.007110653134	486.481170467815	702.942784587625	646.426205528378	420.514897335866	531.434487500412	497.559747862363
298	GENE_0827	19.1780431239955	0.352568677693465	0.294492144230148	1.19720910931305	0.231225060200202	0.776209426785478	20.4708320603376	17.7091179195899	29.0416941242636	16.9634534270714	24.5374274578065	24.786416945967	11.543325098721	19.0766126996547	15.354447471922	12.2971040346211
299	GENE_0842	24.3745494309388	-0.339608377609752	0.284433569029225	-1.19398135307601	0.232485262278543	0.77754268320583	28.6591648844726	25.8825569594006	18.9888000043262	21.5305370420521	10.6684467207854	24.786416945967	41.2261610668608	25.7119562473606	17.9135220505757	28.3779323875872
300	GENE_0056	287.206874452943	0.181064781379643	0.153577502849164	1.17897985069777	0.238406199293109	0.790472264650129	288.229315409553	318.764122552618	359.670211846649	266.195730701736	292.31544014952	294.462633318088	311.669777665468	253.801890699753	236.287886095689	250.671736090354
301	GENE_0066	51.8999301891512	0.274817693443296	0.233682191183484	1.17603182361258	0.239582159429162	0.790472264650129	40.9416641206752	42.229435039022	86.0080941372422	55.4574438961949	60.8101463084769	48.5813772140954	39.5771146241864	60.5475098728169	46.063342415766	38.7831742630359
302	GENE_0486	79.6951696750269	-0.260666711241459	0.221551049426615	-1.17655371940723	0.239373679192114	0.790472264650129	54.8618299217047	85.8211099180125	56.9664000129786	90.0367912667635	75.7459717175765	75.3507075157398	77.5051828056984	130.21861712373	69.0950136236491	81.3500728444167
303	GENE_0547	108.441498414981	-0.206872673309065	0.17527770124489	-1.18025665466729	0.237898152071812	0.790472264650129	108.904826560996	100.805748157665	82.6571294305964	112.872209341667	98.1497098312258	119.96625801848	103.889925888489	131.877453010656	128.806753792235	96.4849701177966
304	GENE_0674	184.312874345222	-0.194321090448533	0.165488329746598	-1.17422836248383	0.240303568453639	0.790472264650129	157.215990223393	153.933101916435	207.75981181204	159.847926524327	180.296749581274	230.017949258574	207.779851776979	163.395334862259	175.723121067552	207.158906429387
305	GENE_0278	45.8914750951529	-0.281363029781037	0.241598827444245	-1.16458772899454	0.244185913261294	0.800609551676375	31.1156647317131	35.4182358391797	44.679529421944	33.274466337717	64.0106803247125	49.5728338919341	47.8223468375586	68.8416893074494	43.5042678371124	40.6750364222084
306	GENE_0982	545.198038957845	-0.200089461484283	0.172190044253824	-1.16202688925112	0.245224542730126	0.801387394542896	438.894639373638	418.207630870315	533.920376592231	493.245030417922	653.975783984146	540.343889422081	549.132465410586	758.088000325407	580.909929354383	485.262643827742
307	GENE_0060	203.417819702786	0.260292682937316	0.22462193188375	1.15880350932084	0.246536286739731	0.803049793940492	292.323481821621	227.494053274731	168.665223567839	180.726023049953	242.173740561829	125.914998085513	118.731343872559	219.79575501776	264.437706460879	193.915871315179
308	GENE_0536	195.545579079502	0.250295514389124	0.216485206651074	1.1561783747771	0.247608203332045	0.803922738091056	208.802487015443	213.871654875047	333.979482429031	148.103997228662	158.959856139703	160.615981809866	176.447969366164	200.719142318105	137.337002387747	216.618217225249
309	GENE_0378	269.36542510665	0.220417817323613	0.19108186281757	1.15352558360838	0.248694722926678	0.804837291024847	332.446312659882	215.233894715015	272.545129473858	264.238409152458	363.794033178783	230.017949258574	260.54933794256	292.784534042526	169.751947050693	292.292703592148
310	GENE_0155	82.1150359121137	-0.236417589162519	0.206297734346374	-1.1460018691508	0.251794378665418	0.812239931178766	74.5138286996288	66.7497521584541	80.4231529594992	80.902624036802	71.4785930292623	69.4019674487077	120.380390315234	76.3064507986186	66.5359390449954	114.457660629935
311	GENE_0031	74.7105485764208	0.233846236106696	0.208877624284143	1.11953703470213	0.262911100478062	0.826870867175965	74.5138286996288	74.9231911982648	67.019294132916	84.1648266189311	104.550777863697	50.5642905697728	56.0675790509307	69.6711072509127	94.6857594101857	70.9448309689681
312	GENE_0170	45.8546339559778	-0.264648259966633	0.237540902940965	-1.11411658661753	0.265229173790966	0.826870867175965	26.2026650372321	42.229435039022	32.3926588309094	58.719646478324	49.0748549156129	50.5642905697728	39.5771146241864	60.5475098728169	52.8875412921758	46.3506228997258
313	GENE_0178	46.7577176420015	-0.309642597920611	0.277996401170841	-1.11383671377214	0.265349243446357	0.826870867175965	40.9416641206752	14.984638239653	31.2756705953608	52.8476818304916	66.1443696688696	63.4532273816756	61.014718378954	40.641479229699	36.6800689607026	59.5936580139332
314	GENE_0196	285.291345932442	0.235842703230147	0.209912117158894	1.12353067761031	0.261212179131974	0.826870867175965	203.070654038549	401.860752790693	255.790305940629	311.214126335117	374.462479899568	218.12046912451	196.236526678258	268.731413682092	364.241615028372	259.18511580663
315	GENE_0345	167.021956612709	-0.188624285773313	0.168594090216854	-1.11880722230949	0.263222389879609	0.826870867175965	140.020491292709	159.382061276309	185.420047101068	158.543045491475	138.68980737021	143.761218286609	164.904644267443	201.548560261569	168.898922191142	209.050768588559
316	GENE_0442	112.943545978804	-0.244792226906067	0.217496401341133	-1.12550012504401	0.260377164257799	0.826870867175965	94.1658274775529	77.6476708782018	137.389552972478	93.2989938488926	114.152379912404	123.932084729835	131.923715413955	83.7712122897878	175.723121067552	97.4309011973828
317	GENE_0471	206.419249271517	-0.193101106775521	0.172752215248679	-1.11779236230082	0.263655684279717	0.826870867175965	200.614154191308	234.305252474574	178.718117687776	165.719891172159	185.630972941666	191.351138822866	209.428898219653	209.842739696201	195.34269283723	293.238634671735
318	GENE_0539	270.845257290716	0.231685785814563	0.207105638329205	1.1186841057716	0.263274928266771	0.826870867175965	266.939650066802	295.606045273154	374.191058908781	298.817756523027	226.171070480651	281.573696506186	270.443616598607	141.830468332215	230.31671207883	322.562498138908
319	GENE_0585	75.8083475785151	0.230766468081099	0.203759696192515	1.13254226617548	0.257406525359948	0.826870867175965	72.8761621348018	77.6476708782018	86.0080941372422	103.08560159528	69.3449036851052	52.5472039254501	69.2599505923262	74.6476149116921	92.1266848315321	60.5395890935194
320	GENE_0745	68.8568781978056	-0.212829838033644	0.191108640483113	-1.11365889839214	0.265425548363485	0.826870867175965	75.3326619820423	58.5763131186434	56.9664000129786	74.3782188725438	52.2753889318486	78.3250775492558	70.9089970350006	77.9652866855451	77.6252622191613	66.2151755710369
321	GENE_0757	52.5341450208489	0.277504222506727	0.246352391984037	1.12645231601692	0.259974113280152	0.826870867175965	89.2528277830719	36.7804756791482	44.679529421944	54.1525628633433	62.943835652634	54.5301172811275	31.3318824108142	44.7885689470153	43.5042678371124	63.3773823322781
322	GENE_0258	81.8129726873667	-0.271309498856569	0.244060870456965	-1.11164685411711	0.266290018717971	0.826987635770098	80.2456616765233	43.5916748789905	67.019294132916	56.1098844126207	124.820826633189	111.043147917932	59.3656719362796	85.4300481767143	92.1266848315321	98.3768322769691
323	GENE_0057	27.4597675815384	0.290659886087278	0.264088258879531	1.10061646557285	0.271063616224316	0.831483485350663	33.5721645789536	36.7804756791482	27.924705888715	34.5793473705686	19.2032040974138	17.8462202010963	18.1395108694188	24.0531203604341	34.1209943820489	28.3779323875872
324	GENE_0545	532.978889196233	-0.197320318485288	0.178629696048522	-1.10463334400843	0.269318496707148	0.831483485350663	548.618299217047	652.512883344888	366.372141259941	454.098599432373	461.943743010009	511.59164576476	615.094323117564	466.132884226344	702.892484270208	550.531888319192
325	GENE_0700	278.323733129563	-0.198912201637034	0.180538883097425	-1.10176931542052	0.270561973554883	0.831483485350663	239.099318464743	207.060455675205	271.42814123831	327.525139245763	248.5748085943	324.206333653249	298.477406124072	354.990879802269	207.285040870947	304.58980762677
326	GENE_0868	30.8025454425231	-0.266704436597252	0.242303090314747	-1.10070588142647	0.271024685680211	0.831483485350663	27.8403316020591	25.8825569594006	32.3926588309094	33.274466337717	19.2032040974138	35.6924404021925	36.2790217388375	26.5413741908239	34.9740192416001	35.9453810242772
327	GENE_0026	45.2641696066668	-0.254113539439415	0.23682264604228	-1.07301199309313	0.283265735160997	0.833134515179403	38.4851642734347	32.6937561592428	49.1474823641384	30.0122637555878	55.4759229480842	45.6070071805794	65.9618577069773	43.959151003552	56.2996407303807	34.9994499446909
328	GENE_0030	301.962333238676	0.226942872588205	0.207993113169996	1.09110762913924	0.275225526243138	0.833134515179403	277.584482738178	243.840931354353	403.232753033045	354.927640935647	347.791363097605	178.462202010963	295.179313238724	282.002100777504	234.581836376586	402.020708824152
329	GENE_0109	271.883655548593	-0.239965584730225	0.22270504166502	-1.07750405170965	0.281255141650818	0.833134515179403	152.302990528912	341.922199832081	281.481035358247	194.427273894895	278.446459412499	322.223420297571	314.967870550817	241.360621547805	203.872941432742	387.831742630359
330	GENE_0134	282.077831493596	-0.196612559429715	0.181788534967804	-1.08154543114909	0.279454563145127	0.833134515179403	247.287651288878	205.698215835236	228.982588287463	381.02526159268	247.507963922222	307.351570129991	323.213102764189	257.948980417069	336.091794663182	285.671186035045
331	GENE_0142	86.6365341225397	-0.203665835384024	0.188630402666919	-1.07970842719163	0.280272040032819	0.833134515179403	82.7021615237638	93.9945489578232	77.0721882528534	78.9453024875245	71.4785930292623	73.3677941600624	84.1013685763961	87.0888840636408	121.129530056274	96.4849701177966
332	GENE_0255	271.893543793182	-0.24038231890211	0.219188100404471	-1.09669420218766	0.272775091769051	0.833134515179403	258.751317242667	336.473240472208	239.0354824074	197.037035960598	218.703157776101	298.428460029443	194.587480235583	379.873418106167	198.754792275435	397.291053426221
333	GENE_0293	120.079066917028	-0.200624975857634	0.185653288340425	-1.08064326600968	0.279855828821492	0.833134515179403	102.354160301688	99.443508317697	127.33665885254	127.225900703035	100.283399175383	164.581808521221	141.817994070001	97.0418993851998	126.247679213581	114.457660629935
334	GENE_0364	310.309959450857	-0.210912096798308	0.195369301655496	-1.07955597430665	0.280339955336887	0.833134515179403	272.671483043697	291.519325753249	245.737411820692	275.329897931697	352.058741785919	481.847945429599	362.790217388375	272.049085455945	230.31671207883	318.778773820563
335	GENE_0458	65.6971742804421	0.256308324621708	0.235861827148817	1.08668845535564	0.27717451777779	0.833134515179403	75.3326619820423	47.6783943988958	44.679529421944	88.079469717486	101.350243847461	57.5044873146435	51.1204397229074	71.3299431378391	71.6540882023027	48.2424850588983
336	GENE_0593	281.807112998988	-0.178907008728479	0.165605335979913	-1.08032152267231	0.27999902873988	0.833134515179403	298.874148080929	296.968285113122	259.141270647275	223.787097134057	245.374274578065	381.710820967892	245.707919958491	280.343264890577	272.11493019684	314.049118422632
337	GENE_0628	21.2285939116598	-0.341237223836781	0.311577083548224	-1.09519358725227	0.273431834536616	0.833134515179403	28.6591648844726	21.7958374394952	17.8718117687776	11.7439292956648	14.9358254090996	19.8291335567736	13.1923715413955	17.4177768127282	29.0028452247416	37.8372431834496
338	GENE_0669	19.3103094043322	0.326113296358972	0.302924576571317	1.07654948320839	0.281681582953451	0.833134515179403	17.1954989306836	20.4335975995268	20.1057882398748	30.6647042720137	19.2032040974138	25.7778736238057	11.543325098721	18.2471947561914	20.4725966292293	9.45931079586241
339	GENE_0782	47.8920174307513	-0.232876798509349	0.2133980219729	-1.09127908663991	0.275150097183901	0.833134515179403	38.4851642734347	44.9539147189589	35.7436235375552	51.54280079764	50.1416995876915	57.5044873146435	39.5771146241864	58.0592560424272	45.2103175562148	57.7017958547607
340	GENE_0852	18.6395285422641	-0.335398069170801	0.312329449723155	-1.0738598920726	0.282885481791938	0.833134515179403	15.5578323658566	12.2601585597161	22.339764710972	15.0061318777939	17.0695147532567	23.7949602681284	21.4376037547676	25.7119562473606	7.67722373596101	25.5401391488285
341	GENE_0014	42.9157376025955	0.238601506297129	0.223252788277011	1.06875039787218	0.285182155513622	0.834651943297037	53.2241633568777	32.6937561592428	52.4984470707842	46.9757171826592	46.9411655714558	46.598463858418	31.3318824108142	45.6179868904785	30.708894943844	42.5668985813808
342	GENE_0295	44.8944592267438	-0.25436454076171	0.23813466533045	-1.06815419085978	0.285450964607587	0.834651943297037	54.8618299217047	31.3315163192744	37.9776000086524	46.9757171826592	34.1390295065133	44.6155505027407	26.3847430827909	57.229838098964	60.5647650281368	54.864002616002
343	GENE_0625	107.640884497048	0.216564139693618	0.204596552193415	1.05849359322971	0.28983047010773	0.844284715684453	114.63665953789	96.7190286377601	117.283764732603	123.963698120906	122.687137289032	80.3079909049332	140.168947627327	127.73036329334	72.5071130618539	80.4041417648305
344	GENE_0626	455.815190327966	0.232843246243331	0.22025143933366	1.05717014584679	0.290433942195452	0.844284715684453	541.248799675326	346.008919351987	335.09647066458	544.787831215562	693.449036851052	438.223851604697	430.401121538027	321.814162063739	321.590372050811	585.531338263883
345	GENE_0349	17.4741945774263	0.333103899896073	0.318210025543559	1.04680517003533	0.295189445419253	0.845668654679938	18.8331654955106	28.6070366393375	6.7019294132916	21.5305370420521	22.4037381136494	12.8889368119029	13.1923715413955	13.2706870954119	22.1786463483318	15.1348972733799
346	GENE_0559	221.401298200227	0.203622927906623	0.194795840491795	1.04531455801388	0.295877611430178	0.845668654679938	204.708320603376	230.218532954668	168.665223567839	263.585968636032	314.71917826317	183.419485400156	278.688848811979	214.819247356981	186.812444241718	168.375732166351
347	GENE_0565	20.2820579658485	0.333425331129893	0.320108100224407	1.04160229277594	0.297596105251895	0.845668654679938	36.8474977086077	17.7091179195899	17.8718117687776	19.5732154927747	22.4037381136494	12.8889368119029	4.9471393280233	19.0766126996547	22.1786463483318	29.3238634671735
348	GENE_0582	50.1732142536365	0.238510899223553	0.227687250308401	1.04753735178624	0.294851814413091	0.845668654679938	60.5936628985993	36.7804756791482	67.019294132916	61.3294085440273	44.8074762272988	45.6070071805794	42.8752075095353	49.7650766077948	32.4149446629465	60.5395890935194
349	GENE_0692	45.5856894335741	0.227296490875066	0.217271824543196	1.04613882335156	0.29549694290491	0.845668654679938	44.2169972503292	55.8518334387065	48.0304941285898	41.7561930512526	57.6096122922413	34.7009837243539	41.2261610668608	48.9356586643315	49.4754418539709	34.0535188651047
350	GENE_0697	49.2415149146102	0.262635386716111	0.250137306371129	1.04996487939484	0.293734260249314	0.845668654679938	38.4851642734347	35.4182358391797	54.7324235418814	88.7319102339119	49.0748549156129	42.6326371470633	46.1733003948841	35.6649715689196	49.4754418539709	52.0262093772432
351	GENE_0971	18.3167374088653	0.298478020087802	0.286550388213172	1.0416249021647	0.2975856186917	0.845668654679938	19.6519987779241	17.7091179195899	23.4567529465206	18.9207749763489	20.2700487694923	18.8376768789349	21.4376037547676	14.1001050388752	13.6483977528196	15.1348972733799
352	GENE_0993	180.25247876835	-0.186739416838738	0.179310335020532	-1.04143142009832	0.297675366447338	0.845668654679938	140.020491292709	177.091179195899	183.18607062997	148.103997228662	195.232574990373	169.539091910415	207.779851776979	179.154275788061	152.691449859669	249.725805010768
353	GENE_0049	72.4177568621341	0.228612466052067	0.221478740604942	1.03220952687215	0.301973973038122	0.85063090996654	81.8833282413503	69.474231838391	120.634729439249	65.8964921590081	54.4090782760056	74.3592508379011	51.1204397229074	65.5240175335964	61.417789887688	79.4582106852442
354	GENE_0580	295.807397139294	0.157972285777005	0.152942107004389	1.03288943032851	0.301655645690646	0.85063090996654	301.330647928169	344.646679512018	299.352847127025	309.25680478584	302.983886870306	233.983775969929	351.246892289654	262.925488077849	295.999626264274	256.347322567871
355	GENE_0907	30.0359879382343	0.27725033818982	0.267738296781593	1.0355273844742	0.300422684405867	0.85063090996654	36.8474977086077	24.5203171194321	30.1586823598122	26.7500611734587	45.8743208993773	20.8205902346123	32.9809288534887	37.3238074558461	29.0028452247416	16.0808283529661
356	GENE_0214	29.4857424165861	-0.270892639319661	0.263524583890709	-1.02795965112692	0.303968807976295	0.853263906678799	33.5721645789536	16.3468780796214	27.924705888715	31.9695853048653	23.4705827857279	26.7693303016444	21.4376037547676	39.8120612862358	28.1498203651904	45.4046918201396
357	GENE_0729	79.9791721594639	-0.23656329500783	0.230436787899248	-1.02658649760064	0.304615214684331	0.853263906678799	60.5936628985993	54.4895935987381	128.453647088089	72.4208973232663	51.20854425977	85.2652742941266	87.3994614617449	80.4535405159348	80.184336797815	99.3227633565553
